Country,Vlookup value,Year,Year (copy),Anomaly Standardised,CO2 Emissions,Number of Records,Temperature
NOR,NOR1973,1973,1973,0.157891083,30.5,1,0.921248333
NPL,NPL1973,1973,1973,-0.066639333,0.42,1,12.004094167
NRU,NRU1973,1973,1973,0.053604722,0.08,1,27.766641667
NZL,NZL1973,1973,1973,0.134195306,18.19,1,10.07222
OMN,OMN1973,1973,1973,-0.155885278,2.11,1,25.387883333
PAK,PAK1973,1973,1973,0.131828639,20.02,1,20.101776667
PAN,PAN1973,1973,1973,0.185955278,3.24,1,25.325316667
PCN,PCN1973,1973,1973,-0.238614167,,1,20.616641667
PER,PER1973,1973,1973,-0.056413056,19.74,1,19.429525
PHL,PHL1973,1973,1973,0.096267500,31.52,1,25.583216667
PLW,PLW1973,1973,1973,0.201138889,,1,27.795733333
PNG,PNG1973,1973,1973,0.216837778,1.34,1,25.220983333
POL,POL1973,1973,1973,0.142756000,335.85,1,7.97196
PRI,PRI1973,1973,1973,0.114104167,,1,25.254458333
PRK,PRK1973,1973,1973,0.351661472,97.35,1,5.7692275
PRT,PRT1973,1973,1973,-0.156421278,19.99,1,14.64433
PRY,PRY1973,1973,1973,-0.160502778,0.87,1,23.322508333
PSE,PSE1973,1973,1973,-0.234563194,,1,18.958491667
PYF,PYF1973,1973,1973,0.133455278,0.21,1,24.266466667
QAT,QAT1973,1973,1973,-0.009107222,12.46,1,27.04705
REU,REU1973,1973,1973,0.234080833,0.38,1,20.528783333
ROM,ROM1973,1973,1973,-0.233427583,,1,8.594515
RUS,RUS1973,1973,1973,0.314440139,1687.36,1,-6.048225833
RWA,RWA1973,1973,1973,0.255521667,0.07,1,19.433375
SAU,SAU1973,1973,1973,-0.12527,95.06,1,24.484225
SDN,SDN1973,1973,1973,0.094454167,4.97,1,26.910675
SEN,SEN1973,1973,1973,0.234703333,1.55,1,28.1954
SGP,SGP1973,1973,1973,-0.373623333,21.2,1,26.553483333
SHN,SHN1973,1973,1973,0,,1,18.087483333
SJM,SJM1973,1973,1973,-0.227418472,,1,-9.17708
SLB,SLB1973,1973,1973,0.237504167,0.07,1,25.800708333
SLE,SLE1973,1973,1973,0.369795278,0.54,1,26.286083333
SLV,SLV1973,1973,1973,-0.051454722,1.97,1,23.674141667
SMR,SMR1973,1973,1973,0.035039139,,1,11.664933333
SOM,SOM1973,1973,1973,0.148804167,0.26,1,26.932116667
SRB,SRB1973,1973,1973,-0.311509444,37.07,1,9.802320833
STP,STP1973,1973,1973,0.135923333,0.01,1,23.638416667
SUR,SUR1973,1973,1973,-0.370690556,2.11,1,25.380608333
SVK,SVK1973,1973,1973,-0.048106944,52.52,1,7.5553275
SVN,SVN1973,1973,1973,-0.185879556,10.65,1,8.376773333
SWE,SWE1973,1973,1973,0.470655194,87.29,1,1.967895833
SWZ,SWZ1973,1973,1973,-0.187125278,0.37,1,19.640375
SYC,SYC1973,1973,1973,-0.062208611,0.05,1,27.006625
SYR,SYR1973,1973,1973,-0.184652889,7.89,1,17.492925833
TCA,TCA1973,1973,1973,0.299288611,,1,26.149958333
TCD,TCD1973,1973,1973,0.374181944,0.16,1,27.0281
TGO,TGO1973,1973,1973,0.055130556,0.4,1,27.043258333
THA,THA1973,1973,1973,0.171483333,24.44,1,26.354558333
TJK,TJK1973,1973,1973,0.308174472,5.94,1,3.681895833
TKL,TKL1973,1973,1973,0.146206667,,1,28.300558333
TKM,TKM1973,1973,1973,-0.024532583,26.81,1,15.12014
TLS,TLS1973,1973,1973,0.288998333,,1,25.495291667
TON,TON1973,1973,1973,0.402014444,0.03,1,25.040866667
TTO,TTO1973,1973,1973,-0.208795556,9.39,1,25.961316667
TUN,TUN1973,1973,1973,-0.270551722,4.83,1,19.062775
TUR,TUR1973,1973,1973,-0.360191278,59.44,1,10.734435
TUV,TUV1973,1973,1973,-0.075768889,,1,28.047725
TZA,TZA1973,1973,1973,0.084136667,3.18,1,22.374341667
UGA,UGA1973,1973,1973,0.117851667,1.18,1,22.659208333
UKR,UKR1973,1973,1973,-0.145310361,512.16,1,8.037170833
URY,URY1973,1973,1973,-0.133906444,5.77,1,17.497391667
USA,USA1973,1973,1973,0.086285167,4766.29,1,6.925425833
UZB,UZB1973,1973,1973,-0.066413389,90.76,1,12.2452
VCT,VCT1973,1973,1973,-0.309852778,0.04,1,26.497491667
VEN,VEN1973,1973,1973,0.140772500,66.45,1,25.506033333
VGB,VGB1973,1973,1973,-0.422499444,0.03,1,25.187125
VIR,VIR1973,1973,1973,-0.427516111,,1,25.173983333
VNM,VNM1973,1973,1973,0.338243333,25.08,1,24.370833333
VUT,VUT1973,1973,1973,0.537214722,0.05,1,24.243933333
WLF,WLF1973,1973,1973,0.164390278,,1,26.942033333
WSM,WSM1973,1973,1973,-0.060756111,0.04,1,26.679191667
XRK,XRK1973,1973,1973,-0.429197889,,1,8.419469167
YEM,YEM1973,1973,1973,-0.017557222,2.73,1,23.333791667
ZAF,ZAF1973,1973,1973,0.018323722,173.39,1,17.639541667
ZAR,ZAR1973,1973,1973,0.096089444,,1,24.143483333
ZMB,ZMB1973,1973,1973,0.095012500,4.59,1,21.664016667
ZWE,ZWE1973,1973,1973,0.221991111,9.27,1,21.304683333
ABW,ABW1974,1974,1974,-0.546543333,0.79,1,27.296858333
ANT,ANT1974,1974,1974,-0.559794444,,1,27.248325
ARE,ARE1974,1974,1974,-0.024785278,31.3,1,26.832208333
ARM,ARM1974,1974,1974,-0.889762333,4.91,1,6.3930675
AUS,AUS1974,1974,1974,-0.727020833,172.22,1,20.804983333
AUT,AUT1974,1974,1974,0.451057611,57.42,1,6.616520833
AZE,AZE1974,1974,1974,-0.538081333,47.4,1,10.646085833
BDI,BDI1974,1974,1974,-0.201117778,0.09,1,19.921633333
BEL,BEL1974,1974,1974,0.388808056,135.11,1,9.903811667
BEN,BEN1974,1974,1974,-0.711628889,0.41,1,26.735875
BFA,BFA1974,1974,1974,-0.401396389,0.21,1,27.789908333
BGD,BGD1974,1974,1974,-0.322675,4.66,1,24.776258333
BGR,BGR1974,1974,1974,-0.111791556,71.2,1,10.425749167
BHR,BHR1974,1974,1974,-0.207773889,5.4,1,26.8015
BHS,BHS1974,1974,1974,-0.267571389,7.38,1,24.462591667
BIH,BIH1974,1974,1974,0.093974111,12.9,1,9.567971667
BLR,BLR1974,1974,1974,0.689695528,73.68,1,6.991583333
BLZ,BLZ1974,1974,1974,-0.204047222,0.15,1,24.839841667
BMU,BMU1974,1974,1974,0.610550556,0.44,1,21.958308333
BOL,BOL1974,1974,1974,-0.450658056,3.51,1,20.488741667
BRA,BRA1974,1974,1974,-0.484088611,143.34,1,24.436016667
BRB,BRB1974,1974,1974,-0.168780833,0.49,1,25.96895
BRN,BRN1974,1974,1974,0.052493333,8.18,1,25.330541667
BTN,BTN1974,1974,1974,0.213541833,0,1,11.753416667
BWA,BWA1974,1974,1974,-1.024172222,0.09,1,20.454066667
CAF,CAF1974,1974,1974,-0.591765000,0.11,1,24.291858333
CAN,CAN1974,1974,1974,-0.873661889,389.65,1,-7.791855
CCK,CCK1974,1974,1974,-0.220270833,,1,26.21665
CHE,CHE1974,1974,1974,0.192260444,41.45,1,5.941900833
CHL,CHL1974,1974,1974,-0.38626825,25.93,1,7.869768333
CHN,CHN1974,1974,1974,-0.298432639,987.21,1,6.0019575
CIV,CIV1974,1974,1974,-0.398178611,3.56,1,25.885591667
CMR,CMR1974,1974,1974,-0.534523333,0.97,1,24.014275
COG,COG1974,1974,1974,-0.606835000,1.62,1,23.954316667
COK,COK1974,1974,1974,0.221722778,0.01,1,24.317525
COL,COL1974,1974,1974,-0.511210556,36.45,1,23.870383333
COM,COM1974,1974,1974,-0.451610833,0.03,1,24.866258333
CPV,CPV1974,1974,1974,-0.553781944,0.07,1,22.314466667
CRI,CRI1974,1974,1974,-0.542380556,1.91,1,23.836308333
CUB,CUB1974,1974,1974,-0.275153333,22.89,1,24.94555
CXR,CXR1974,1974,1974,-0.176928333,0.12478,1,25.483333333
CYM,CYM1974,1974,1974,-0.475280278,0.05,1,26.499975
CYP,CYP1974,1974,1974,0.365170389,1.92,1,19.120765833
CZE,CZE1974,1974,1974,0.661445056,166.18,1,8.470156667
DEU,DEU1974,1974,1974,0.519257167,1063.73,1,8.963481667
DJI,DJI1974,1974,1974,-0.228956667,0.19,1,27.491358333
DMA,DMA1974,1974,1974,-0.670640000,0.03,1,23.652633333
DNK,DNK1974,1974,1974,0.745924167,55.03,1,8.513255833
DOM,DOM1974,1974,1974,-0.238054722,6.41,1,23.6914
ECU,ECU1974,1974,1974,-0.732143889,6.09,1,20.682758333
EGY,EGY1974,1974,1974,-0.133598611,26.1,1,22.044875
ERI,ERI1974,1974,1974,-0.118082222,0,1,26.088366667
ESH,ESH1974,1974,1974,-0.629451111,,1,22.854058333
ESP,ESP1974,1974,1974,-0.422280944,173.01,1,12.664871667
EST,EST1974,1974,1974,1.151416278,20.13,1,6.226615833
ETH,ETH1974,1974,1974,-0.268384722,1.74,1,22.212275
FIN,FIN1974,1974,1974,1.882854833,46.64,1,3.195655
FJI,FJI1974,1974,1974,-0.221346111,0.67,1,23.941341667
FLK,FLK1974,1974,1974,0.212315528,0.01,1,6.1631475
FRA,FRA1974,1974,1974,0.147997306,498.66,1,10.704046667
FRO,FRO1974,1974,1974,0.610732833,0.3,1,6.708004167
FSM,FSM1974,1974,1974,-0.261493889,,1,26.796966667
GAB,GAB1974,1974,1974,-0.432039722,5.45,1,24.513133333
GBR,GBR1974,1974,1974,0.105377667,617.1,1,8.452760833
GEO,GEO1974,1974,1974,-0.331498028,12.93,1,6.152404167
GHA,GHA1974,1974,1974,-0.450347778,2.93,1,26.7498
GIB,GIB1974,1974,1974,-0.236034722,0.08,1,16.581658333
GIN,GIN1974,1974,1974,-0.242391111,0.84,1,25.439525
GLP,GLP1974,1974,1974,-0.560915278,0.38,1,24.116516667
GMB,GMB1974,1974,1974,-0.612898333,0.06,1,26.712583333
GNB,GNB1974,1974,1974,-0.569485833,0.1,1,26.193516667
GNQ,GNQ1974,1974,1974,-0.382049722,0.05,1,24.153658333
GRC,GRC1974,1974,1974,-0.336041528,36.19,1,13.444265
GRD,GRD1974,1974,1974,-0.607786944,0.04,1,26.058308333
GRL,GRL1974,1974,1974,0.073722500,0.56,1,-18.173425
GTM,GTM1974,1974,1974,-0.2469325,3.07,1,23.020966667
GUF,GUF1974,1974,1974,-0.791668333,0.1,1,24.840991667
GUM,GUM1974,1974,1974,-0.005231944,,1,27.399225
GUY,GUY1974,1974,1974,-0.594469444,1.55,1,25.148833333
HND,HND1974,1974,1974,-0.635401944,1.56,1,22.801083333
HRV,HRV1974,1974,1974,0.248133972,14.07,1,10.620809167
HTI,HTI1974,1974,1974,-0.400130833,0.47,1,24.1127
HUN,HUN1974,1974,1974,0.425450806,74.04,1,10.332328333
IDN,IDN1974,1974,1974,-0.221735556,51.22,1,25.542491667
IND,IND1974,1974,1974,-0.082699167,231.8,1,24.032233333
IOT,IOT1974,1974,1974,0,,1,27.433333333
IRL,IRL1974,1974,1974,-0.111406889,23.28,1,9.0189175
IRN,IRN1974,1974,1974,-0.847830583,143.79,1,16.065629167
IRQ,IRQ1974,1974,1974,-0.426022056,30.92,1,21.0120575
ISL,ISL1974,1974,1974,0.920288806,1.74,1,2.421698333
ISR,ISR1974,1974,1974,-0.176925194,19.43,1,19.138360833
ITA,ITA1974,1974,1974,-0.076403056,359.11,1,11.6405425
JAM,JAM1974,1974,1974,-0.513063889,7.6,1,24.361816667
JOR,JOR1974,1974,1974,-0.300555722,2.23,1,18.178976667
JPN,JPN1974,1974,1974,-0.514588306,915.12,1,10.036959167
KAZ,KAZ1974,1974,1974,-0.656811917,220.86,1,5.249789167
KEN,KEN1974,1974,1974,-0.115777500,4.95,1,24.278516667
KGZ,KGZ1974,1974,1974,-0.601365028,9.45,1,1.6946625
KHM,KHM1974,1974,1974,-0.282937222,0.07,1,26.578825
KIR,KIR1974,1974,1974,-0.000172778,0.03,1,27.506991667
KNA,KNA1974,1974,1974,-0.421482778,,1,24.268708333
KOR,KOR1974,1974,1974,-0.714907667,75.62,1,10.010159167
KWT,KWT1974,1974,1974,-0.475073917,19.31,1,24.632475
LAO,LAO1974,1974,1974,-0.348142222,0.29,1,22.957658333
LBN,LBN1974,1974,1974,0.006143583,7.23,1,15.672965
LBR,LBR1974,1974,1974,0.000360278,1.72,1,25.283233333
LBY,LBY1974,1974,1974,-0.242042722,9.34,1,21.6796
LCA,LCA1974,1974,1974,-0.731878333,0.07,1,24.9944
LIE,LIE1974,1974,1974,0.149780222,,1,2.825614167
LKA,LKA1974,1974,1974,-0.305416111,2.93,1,26.444775
LSO,LSO1974,1974,1974,-0.396944528,0,1,12.584435833
LTU,LTU1974,1974,1974,0.716107111,18.67,1,6.97761
LUX,LUX1974,1974,1974,0.390188667,14.4,1,9.244465
LVA,LVA1974,1974,1974,0.886269250,11.92,1,6.511029167
MAC,MAC1974,1974,1974,-0.219435278,0.27,1,22.390316667
MAR,MAR1974,1974,1974,-0.496233167,11.13,1,16.76367
MCO,MCO1974,1974,1974,-0.022772889,,1,9.425125833
MDA,MDA1974,1974,1974,0.350071222,17.68,1,9.901405833
MDG,MDG1974,1974,1974,-0.389172778,1.19,1,21.734283333
MDV,MDV1974,1974,1974,-0.250801111,0,1,27.490208333
MEX,MEX1974,1974,1974,-0.082215556,154.88,1,20.399241667
MHL,MHL1974,1974,1974,-0.169950556,,1,27.434325
MKD,MKD1974,1974,1974,-0.199534861,9.24,1,9.573416667
MLI,MLI1974,1974,1974,-0.683245000,0.3,1,27.605183333
MLT,MLT1974,1974,1974,-0.232027583,0.74,1,18.3357
MMR,MMR1974,1974,1974,-0.306161389,4.67,1,22.489716667
MNE,MNE1974,1974,1974,-0.030553806,1.64,1,8.631424167
MNG,MNG1974,1974,1974,-0.611893861,3.75,1,-1.0890325
MNP,MNP1974,1974,1974,0.009711389,,1,27.3583
MOZ,MOZ1974,1974,1974,-0.465314167,3.15,1,23.133283333
MRT,MRT1974,1974,1974,-0.646177222,0.48,1,27.050691667
MSR,MSR1974,1974,1974,-0.471222778,0.01,1,25.044008333
MTQ,MTQ1974,1974,1974,-0.706112222,1.04,1,23.669866667
MUS,MUS1974,1974,1974,-0.514923056,0.69,1,22.157491667
MWI,MWI1974,1974,1974,-0.584042778,0.55,1,21.245666667
MYS,MYS1974,1974,1974,-0.088304722,19.03,1,25.093175
MYT,MYT1974,1974,1974,-0.520296667,,1,25.640475
NAM,NAM1974,1974,1974,-0.816136944,,1,19.291466667
NCL,NCL1974,1974,1974,-0.082378611,2.78,1,21.83665
NER,NER1974,1974,1974,-0.313707222,0.29,1,26.887866667
NFK,NFK1974,1974,1974,0.232778333,,1,19.033316667
NGA,NGA1974,1974,1974,-0.537297222,62.24,1,26.231566667
NIC,NIC1974,1974,1974,-0.590014722,1.95,1,24.090683333
NIU,NIU1974,1974,1974,-0.003602500,0,1,24.424983333
NLD,NLD1974,1974,1974,0.299371222,160.31,1,9.620960833
NOR,NOR1974,1974,1974,1.344981083,27.67,1,2.108338333
NPL,NPL1974,1974,1974,0.001385667,0.43,1,12.072119167
NRU,NRU1974,1974,1974,-0.396386944,0.1,1,27.31665
NZL,NZL1974,1974,1974,0.230469472,18.74,1,10.168494167
OMN,OMN1974,1974,1974,-0.108568611,2.33,1,25.4352
PAK,PAK1974,1974,1974,-0.256236361,21.4,1,19.713711667
PAN,PAN1974,1974,1974,-0.519628056,3.02,1,24.619733333
PCN,PCN1974,1974,1974,0.061385833,,1,20.916641667
PER,PER1974,1974,1974,-0.798038056,21.34,1,18.6879
PHL,PHL1974,1974,1974,-0.122624167,30.51,1,25.364325
PLW,PLW1974,1974,1974,0.017805556,,1,27.6124
PNG,PNG1974,1974,1974,-0.072420556,1.59,1,24.931725
POL,POL1974,1974,1974,0.548872667,346.59,1,8.378076667
PRI,PRI1974,1974,1974,-0.015970833,,1,25.124383333
PRK,PRK1974,1974,1974,-0.587706028,101.64,1,4.82986
PRT,PRT1974,1974,1974,-0.328644611,20.7,1,14.472106667
PRY,PRY1974,1974,1974,-0.494894444,0.95,1,22.988116667
PSE,PSE1974,1974,1974,-0.193575694,,1,18.999479167
PYF,PYF1974,1974,1974,-0.695844722,0.22,1,23.437166667
QAT,QAT1974,1974,1974,-0.021823889,10.48,1,27.034333333
REU,REU1974,1974,1974,0.212030833,0.43,1,20.506733333
ROM,ROM1974,1974,1974,0.141742417,,1,8.969685
RUS,RUS1974,1974,1974,-0.517653194,1751.95,1,-6.880319167
RWA,RWA1974,1974,1974,-0.18207,0.07,1,18.995783333
SAU,SAU1974,1974,1974,-0.277753333,98.71,1,24.331741667
SDN,SDN1974,1974,1974,-0.243970833,5.21,1,26.57225
SEN,SEN1974,1974,1974,-0.698630000,1.85,1,27.262066667
SGP,SGP1974,1974,1974,-0.686765000,21.95,1,26.240341667
SHN,SHN1974,1974,1974,0,,1,18.087483333
SJM,SJM1974,1974,1974,2.202966528,,1,-6.746695
SLB,SLB1974,1974,1974,-0.089945833,0.07,1,25.473258333
SLE,SLE1974,1974,1974,-0.054896389,0.52,1,25.861391667
SLV,SLV1974,1974,1974,-0.372721389,1.97,1,23.352875
SMR,SMR1974,1974,1974,0.048588306,,1,11.6784825
SOM,SOM1974,1974,1974,-0.067362500,0.33,1,26.71595
SRB,SRB1974,1974,1974,-0.024311111,37.23,1,10.089519167
STP,STP1974,1974,1974,-0.290651667,0.02,1,23.211841667
SUR,SUR1974,1974,1974,-0.643273889,1.6,1,25.108025
SVK,SVK1974,1974,1974,0.600994722,53.14,1,8.204429167
SVN,SVN1974,1974,1974,0.335214611,10.7,1,8.8978675
SWE,SWE1974,1974,1974,1.344735194,79.82,1,2.841975833
SWZ,SWZ1974,1974,1974,-0.205533611,0.31,1,19.621966667
SYC,SYC1974,1974,1974,-0.322983611,0.05,1,26.74585
SYR,SYR1974,1974,1974,-0.135362056,9.66,1,17.542216667
TCA,TCA1974,1974,1974,-0.322144722,,1,25.528525
TCD,TCD1974,1974,1974,-0.232434722,0.15,1,26.421483333
TGO,TGO1974,1974,1974,-0.664386111,0.38,1,26.323741667
THA,THA1974,1974,1974,-0.330125000,24.23,1,25.85295
TJK,TJK1974,1974,1974,-0.658628861,6.17,1,2.7150925
TKL,TKL1974,1974,1974,-0.215710000,,1,27.938641667
TKM,TKM1974,1974,1974,-1.111233417,27.84,1,14.033439167
TLS,TLS1974,1974,1974,-0.586101667,,1,24.620191667
TON,TON1974,1974,1974,0.155064444,0.02,1,24.793916667
TTO,TTO1974,1974,1974,-0.567437222,10.04,1,25.602675
TUN,TUN1974,1974,1974,-0.588793389,5.39,1,18.744533333
TUR,TUR1974,1974,1974,-0.272154611,61.09,1,10.822471667
TUV,TUV1974,1974,1974,-0.157218889,,1,27.966275
TZA,TZA1974,1974,1974,-0.381880000,2.3,1,21.908325
UGA,UGA1974,1974,1974,-0.325548333,1.19,1,22.215808333
UKR,UKR1974,1974,1974,0.479117972,531.76,1,8.661599167
URY,URY1974,1974,1974,-0.184106444,5.68,1,17.447191667
USA,USA1974,1974,1974,-0.155105667,4594.73,1,6.684035
UZB,UZB1974,1974,1974,-0.967286722,94.23,1,11.344326667
VCT,VCT1974,1974,1974,-0.726519444,0.03,1,26.080825
VEN,VEN1974,1974,1974,-0.347519167,75.07,1,25.017741667
VGB,VGB1974,1974,1974,-0.208582778,0.03,1,25.401041667
VIR,VIR1974,1974,1974,-0.201049444,,1,25.40045
VNM,VNM1974,1974,1974,-0.316165000,19.07,1,23.716425
VUT,VUT1974,1974,1974,0.214881389,0.06,1,23.9216
WLF,WLF1974,1974,1974,-0.059534722,,1,26.718108333
WSM,WSM1974,1974,1974,-0.542747778,0.03,1,26.1972
XRK,XRK1974,1974,1974,-0.120889556,,1,8.7277775
YEM,YEM1974,1974,1974,-0.250332222,2.25,1,23.101016667
ZAF,ZAF1974,1974,1974,-0.493784611,176.59,1,17.127433333
ZAR,ZAR1974,1974,1974,-0.274418889,,1,23.772975
ZMB,ZMB1974,1974,1974,-0.537270833,4.2,1,21.031733333
ZWE,ZWE1974,1974,1974,-0.706300556,9.05,1,20.376391667
ABW,ABW1975,1975,1975,-0.508601667,0.57,1,27.3348
ANT,ANT1975,1975,1975,-0.451911111,,1,27.356208333
ARE,ARE1975,1975,1975,-0.242951944,31.05,1,26.614041667
ARM,ARM1975,1975,1975,-0.087973167,5.16,1,7.194856667
AUS,AUS1975,1975,1975,-0.256120833,175.74,1,21.275883333
AUT,AUT1975,1975,1975,0.450940111,54.35,1,6.616403333
AZE,AZE1975,1975,1975,0.311824500,49.83,1,11.495991667
BDI,BDI1975,1975,1975,-0.151301111,0.08,1,19.97145
BEL,BEL1975,1975,1975,0.370413889,122,1,9.8854175
BEN,BEN1975,1975,1975,-0.820295556,0.44,1,26.627208333
BFA,BFA1975,1975,1975,-0.538963056,0.22,1,27.652341667
BGD,BGD1975,1975,1975,-0.108866667,4.87,1,24.990066667
BGR,BGR1975,1975,1975,0.084728444,73,1,10.622269167
BHR,BHR1975,1975,1975,-0.399782222,5.75,1,26.609491667
BHS,BHS1975,1975,1975,0.104578611,8.25,1,24.834741667
BIH,BIH1975,1975,1975,0.234168278,13.46,1,9.708165833
BLR,BLR1975,1975,1975,1.781033028,77.46,1,8.082920833
BLZ,BLZ1975,1975,1975,0.243944444,0.18,1,25.287833333
BMU,BMU1975,1975,1975,0.693892222,0.46,1,22.04165
BOL,BOL1975,1975,1975,-0.270466389,4.06,1,20.668933333
BRA,BRA1975,1975,1975,-0.424630278,151.04,1,24.495475
BRB,BRB1975,1975,1975,-0.277305833,0.57,1,25.860425
BRN,BRN1975,1975,1975,0.063710000,7.08,1,25.341758333
BTN,BTN1975,1975,1975,0.106466833,0,1,11.646341667
BWA,BWA1975,1975,1975,-0.511305556,0.19,1,20.966933333
CAF,CAF1975,1975,1975,-0.532440000,0.1,1,24.351183333
CAN,CAN1975,1975,1975,-0.076081056,396.82,1,-6.994274167
CCK,CCK1975,1975,1975,-0.186929167,,1,26.249991667
CHE,CHE1975,1975,1975,0.158532111,39.07,1,5.9081725
CHL,CHL1975,1975,1975,-0.299077417,23,1,7.956959167
CHN,CHN1975,1975,1975,0.214389028,1144.67,1,6.514779167
CIV,CIV1975,1975,1975,-0.444586944,3.99,1,25.839183333
CMR,CMR1975,1975,1975,-0.478006667,1.16,1,24.070791667
COG,COG1975,1975,1975,-0.53961,1.1,1,24.021541667
COK,COK1975,1975,1975,0.064822778,0.01,1,24.160625
COL,COL1975,1975,1975,-0.557052222,35.87,1,23.824541667
COM,COM1975,1975,1975,-0.161977500,0.03,1,25.155891667
CPV,CPV1975,1975,1975,-0.166990278,0.08,1,22.701258333
CRI,CRI1975,1975,1975,-1.452680556,2.04,1,22.926008333
CUB,CUB1975,1975,1975,-0.013886667,27.04,1,25.206816667
CXR,CXR1975,1975,1975,-0.168603333,0.13579,1,25.491658333
CYM,CYM1975,1975,1975,0.049719722,0.05,1,27.024975
CYP,CYP1975,1975,1975,-0.264178778,1.98,1,18.491416667
CZE,CZE1975,1975,1975,0.730388389,173.9,1,8.5391
DEU,DEU1975,1975,1975,0.641432167,1003.6,1,9.085656667
DJI,DJI1975,1975,1975,0.153793333,0.2,1,27.874108333
DMA,DMA1975,1975,1975,-0.601048333,0.03,1,23.722225
DNK,DNK1975,1975,1975,1.158823333,55.73,1,8.926155
DOM,DOM1975,1975,1975,-0.115446389,6.34,1,23.814008333
ECU,ECU1975,1975,1975,-0.933518889,7.36,1,20.481383333
EGY,EGY1975,1975,1975,-0.271065278,31.07,1,21.907408333
ERI,ERI1975,1975,1975,0.083742778,0,1,26.290191667
ESH,ESH1975,1975,1975,-0.405276111,,1,23.078233333
ESP,ESP1975,1975,1975,-0.433393444,181.5,1,12.653759167
EST,EST1975,1975,1975,1.805192944,21.16,1,6.8803925
ETH,ETH1975,1975,1975,-0.078093056,1.21,1,22.402566667
FIN,FIN1975,1975,1975,1.476203167,46.06,1,2.789003333
FJI,FJI1975,1975,1975,-0.051412778,0.62,1,24.111275
FLK,FLK1975,1975,1975,-0.073922806,0.01,1,5.876909167
FRA,FRA1975,1975,1975,-0.039944361,446.55,1,10.516105
FRO,FRO1975,1975,1975,-0.041343833,0.35,1,6.0559275
FSM,FSM1975,1975,1975,-0.255610556,,1,26.80285
GAB,GAB1975,1975,1975,-0.519789722,5.36,1,24.425383333
GBR,GBR1975,1975,1975,0.492224333,603.15,1,8.8396075
GEO,GEO1975,1975,1975,0.256720306,13.59,1,6.7406225
GHA,GHA1975,1975,1975,-0.530806111,2.74,1,26.669341667
GIB,GIB1975,1975,1975,-0.354368056,0.09,1,16.463325
GIN,GIN1975,1975,1975,-0.519557778,0.84,1,25.162358333
GLP,GLP1975,1975,1975,-0.564415278,0.4,1,24.113016667
GMB,GMB1975,1975,1975,-0.596515000,0.1,1,26.728966667
GNB,GNB1975,1975,1975,-0.539619167,0.11,1,26.223383333
GNQ,GNQ1975,1975,1975,-0.402983056,0.06,1,24.132725
GRC,GRC1975,1975,1975,-0.256734861,38.84,1,13.523571667
GRD,GRD1975,1975,1975,-0.541111944,0.05,1,26.124983333
GRL,GRL1975,1975,1975,-0.739585833,0.51,1,-18.986733333
GTM,GTM1975,1975,1975,0.120400833,3.52,1,23.3883
GUF,GUF1975,1975,1975,-0.714501667,0.12,1,24.918158333
GUM,GUM1975,1975,1975,-0.138556944,,1,27.2659
GUY,GUY1975,1975,1975,-0.505736111,1.82,1,25.237566667
HND,HND1975,1975,1975,-0.042910278,1.67,1,23.393575
HRV,HRV1975,1975,1975,0.372541472,14.68,1,10.745216667
HTI,HTI1975,1975,1975,-0.205072500,0.48,1,24.307758333
HUN,HUN1975,1975,1975,0.526578306,75.33,1,10.433455833
IDN,IDN1975,1975,1975,-0.034227222,53.92,1,25.73
IND,IND1975,1975,1975,-0.392140833,252,1,23.722791667
IOT,IOT1975,1975,1975,0,,1,27.433333333
IRL,IRL1975,1975,1975,0.488973111,22.04,1,9.6192975
IRN,IRN1975,1975,1975,-0.336073917,139.24,1,16.577385833
IRQ,IRQ1975,1975,1975,-0.344442056,33.13,1,21.0936375
ISL,ISL1975,1975,1975,-0.029782861,1.62,1,1.471626667
ISR,ISR1975,1975,1975,-0.210452694,19.63,1,19.104833333
ITA,ITA1975,1975,1975,-0.045086389,342.03,1,11.671859167
JAM,JAM1975,1975,1975,-0.399230556,8.18,1,24.47565
JOR,JOR1975,1975,1975,-0.472619056,2.49,1,18.006913333
JPN,JPN1975,1975,1975,0.105679194,869.36,1,10.657226667
KAZ,KAZ1975,1975,1975,0.675869750,232.2,1,6.582470833
KEN,KEN1975,1975,1975,-0.086219167,4.97,1,24.308075
KGZ,KGZ1975,1975,1975,-0.014024194,9.94,1,2.282003333
KHM,KHM1975,1975,1975,-0.129295556,0.07,1,26.732466667
KIR,KIR1975,1975,1975,-0.000172778,0.03,1,27.506991667
KNA,KNA1975,1975,1975,-0.469382778,,1,24.220808333
KOR,KOR1975,1975,1975,0.404794000,81.76,1,11.129860833
KWT,KWT1975,1975,1975,-0.273948917,16.81,1,24.8336
LAO,LAO1975,1975,1975,0.040241111,0.25,1,23.346041667
LBN,LBN1975,1975,1975,-0.463535583,6.43,1,15.203285833
LBR,LBR1975,1975,1975,-0.257264722,1.48,1,25.025608333
LBY,LBY1975,1975,1975,-0.314209389,11.57,1,21.607433333
LCA,LCA1975,1975,1975,-0.617995000,0.08,1,25.108283333
LIE,LIE1975,1975,1975,0.274107722,,1,2.949941667
LKA,LKA1975,1975,1975,-0.267216111,2.89,1,26.482975
LSO,LSO1975,1975,1975,-0.625318694,0,1,12.356061667
LTU,LTU1975,1975,1975,1.795018778,19.63,1,8.056521667
